time,Temp,Radiation,Wind Speed[m/s],Wind Direction[deg],RH[%],PV,Wind Turbine1[W],Wind Turbine2[W],Wind Turbine3[W]
2015/10/10 5:00,24.175,0,0.666666667,280.3333333,76,0,0,0,0
2015/10/10 6:00,24.01666667,14.93333333,0.5,236.3333333,76,18,0,0,0
2015/10/10 7:00,24.09166667,39.73333333,0.666666667,214.1666667,75.41666667,64.66666667,0,0,0
2015/10/10 8:00,24.25833333,93.53333333,0.333333333,261.75,75.25,154.1666667,0,0,0
2015/10/10 9:00,24.81666667,274.2,0.333333333,255.25,74.25,476.3333333,0,0,0
2015/10/10 10:00,25.25,140.7666667,0.5,152.9166667,72.16666667,291.1666667,0,0,0
2015/10/10 11:00,25.16666667,75.58333333,0,199.3333333,72.5,136.6666667,0,0,0
2015/10/10 12:00,25.05833333,160.6,0.166666667,247.25,73.33333333,284.8333333,0,0,0
2015/10/10 13:00,25.01666667,95.58333333,0.333333333,182.8333333,74.83333333,179.3333333,0,0,0
2015/10/10 14:00,25.21666667,142.1833333,0.333333333,206.9166667,74.5,265.6666667,0,0,0
2015/10/10 15:00,25.15833333,50.76666667,0.166666667,226.1666667,74.33333333,96.16666667,0,0,0
2015/10/10 16:00,25.15833333,29.85,0.333333333,249.8333333,74.33333333,54.83333333,0,0,0
2015/10/10 17:00,24.66666667,1.25,0.666666667,256.8333333,72,2.333333333,0,0,0
2015/10/10 18:00,23.26666667,0,0.833333333,288.8333333,74.66666667,0,0,0,0
2015/10/10 19:00,21.71666667,0,1,155.0833333,82.66666667,0,0,0,0
2015/10/10 20:00,21.4,0,0.333333333,264.9166667,82.33333333,0,6.4,0,0
2015/10/10 21:00,21.425,0,1.166666667,259,74.83333333,0,1.916666667,0,0
2015/10/10 22:00,21.75,0,0.5,246.1666667,70.91666667,0,0,0,0
2015/10/10 23:00,22.26666667,0,1.5,242,65.75,0,4.416666667,0,0.65
2015/10/11 0:00,22.40833333,0,0.5,170.1666667,66.41666667,0,1.45,0,0
2015/10/11 1:00,22.28333333,0,0.833333333,205.0833333,69.33333333,0,2.766666667,0,0
2015/10/11 2:00,22.33333333,0,0.5,238.0833333,67.66666667,0,0,0,0
2015/10/11 3:00,22.36666667,0,0.833333333,270,64.5,0,0,0,0
2015/10/11 4:00,22.15833333,0,1.5,276.3333333,62.25,0,0,0,0
2015/10/11 5:00,22.00833333,0,1.5,221.3333333,60.91666667,0,0.433333333,0,0
2015/10/11 6:00,20.99166667,1.033333333,0.5,224.4166667,68.66666667,0.666666667,0.383333333,0,0
2015/10/11 7:00,20.54166667,11.25,0.833333333,247.4166667,72,9.166666667,0,0,0
2015/10/11 8:00,20.39166667,32.2,0.333333333,275.5833333,73.66666667,57.83333333,0,0,0
2015/10/11 9:00,20.23333333,63.66666667,1.166666667,265.6666667,75.58333333,104.6666667,0,0,0
2015/10/11 10:00,20.59166667,91.91666667,0.833333333,209.4166667,71.41666667,163,0.5,0,0
2015/10/11 11:00,20.55833333,99.33333333,0.166666667,205.3333333,72.33333333,187.1666667,0,0,0
2015/10/11 12:00,20.24166667,139.1666667,0.666666667,261.9166667,74.16666667,253.6666667,0,0,0
2015/10/11 13:00,20.15,86.8,1.333333333,293.75,74.66666667,170.8333333,0,0,0
2015/10/11 14:00,20.38333333,62.85,0.666666667,258,73.41666667,120.8333333,0,0,0
2015/10/11 15:00,20.33333333,40.68333333,0.166666667,259.4166667,73.66666667,72.16666667,1.066666667,0,0
2015/10/11 16:00,20.00833333,21.55,0.5,159.5,76.16666667,36.83333333,0,0,0
2015/10/11 17:00,19.90833333,7.966666667,0.166666667,206.3333333,77.08333333,9.166666667,0,0,0
2015/10/11 18:00,19.96666667,0,0,167.5833333,78.16666667,0,0,0,0
2015/10/11 19:00,19.96666667,0,0.166666667,146.4166667,78.75,0,0,0,0
2015/10/11 20:00,19.80833333,0,0.666666667,212.8333333,79.58333333,0,0,0,0
2015/10/11 21:00,19.6,0,0.833333333,155.1666667,81,0,0,0,0
2015/10/11 22:00,20.35,0,0.166666667,207.1666667,76.5,0,0,0,0
2015/10/11 23:00,20.9,0,0,169.5,73.66666667,0,0,0,0
2015/10/12 0:00,21.03333333,0,0.833333333,296.5833333,74,0,0,0,0
2015/10/12 1:00,20.93333333,0,0,151.3333333,76.08333333,0,0,0,0
2015/10/12 2:00,20.63333333,0,0,96.66666667,78.33333333,0,0,0,0
2015/10/12 3:00,20.975,0,0,354,74.75,0,0,0,0
2015/10/12 4:00,20.9,0,0,87.41666667,77.08333333,0,0,0,0
2015/10/12 5:00,20.83333333,0,0,132.5,76.91666667,0,0,0,0
2015/10/12 6:00,20.83333333,7.716666667,0,137.5833333,77.25,7.333333333,0,0,0
2015/10/12 7:00,21.05833333,48.7,0,118.25,76.41666667,74.16666667,0,0,0
2015/10/12 8:00,22.20833333,95.81666667,0,199.5,69.33333333,169.5,0,0,0
2015/10/12 9:00,22.99166667,133.1333333,0,117.4166667,65.91666667,249.8333333,0,0,0
2015/10/12 10:00,23.50833333,197.8666667,0,175.5,64.41666667,372.5,0,0,0
2015/10/12 11:00,24.06666667,218.9333333,0,154.0833333,61.58333333,431.6666667,0,0,0
2015/10/12 12:00,24.75833333,288.8666667,0.166666667,139.25,57.58333333,596,0,0,0
2015/10/12 13:00,25.34166667,348.8833333,0,232.0833333,53.75,670.8333333,0,0,0
2015/10/12 14:00,25.84166667,328.4,0.5,234.1666667,51.5,688.3333333,0,0,0
2015/10/12 15:00,25.66666667,119.45,1.666666667,93.75,53.08333333,236.6666667,0,0,0
2015/10/12 16:00,25.125,30.83333333,1.166666667,92.58333333,57,54.66666667,0,0,0
2015/10/12 17:00,24.96666667,4.566666667,0.166666667,110.75,59.5,3.833333333,0,0,0
2015/10/12 18:00,24.29166667,0,0,116.6666667,65.83333333,0,0,0,0
2015/10/12 19:00,23.96666667,0,0.166666667,110.8333333,67.66666667,0,0,0,0
2015/10/12 20:00,23.625,0,0,126.5833333,70.33333333,0,0,0,0
2015/10/12 21:00,23.70833333,0,0,129,69.66666667,0,0,0,0
2015/10/12 22:00,23.65,0,0,138.6666667,72,0,0,0,0
2015/10/12 23:00,23.34166667,0,0,139,73.08333333,0,0,0,0
2015/10/13 0:00,23.33333333,0,0,139,74,0,0,0,0
2015/10/13 1:00,23.3,0,0,139,75.66666667,0,0,0,0
2015/10/13 2:00,22.98333333,0,0,163.75,80.41666667,0,0,0,0
2015/10/13 3:00,22.45833333,0,0,179.9166667,84.66666667,0,0,0,0
2015/10/13 4:00,22.38333333,0,0,167.3333333,83.83333333,0,0,0,0
2015/10/13 5:00,22.55,0,0,166,81.75,0,0,0,0
2015/10/13 6:00,22.51666667,10.2,0,165.8333333,83.16666667,13.16666667,0,0,0
2015/10/13 7:00,23,85,0.166666667,191.6666667,80.33333333,144,0,0,0
2015/10/13 8:00,24.575,190.1666667,0.166666667,272,70.75,351.3333333,0,0,0
2015/10/13 9:00,25.60833333,394,0.333333333,228.0833333,65.91666667,721.6666667,0,0,0
2015/10/13 10:00,27,599.7,1,178.4166667,59.75,1184.333333,0,0,0
2015/10/13 11:00,27.825,790.1666667,0.166666667,188.8333333,58,1571,0,0,0
2015/10/13 12:00,28.375,818.3166667,1.333333333,132.6666667,52.08333333,1768.5,0,0,0
2015/10/13 13:00,28.79166667,765.9666667,1.166666667,167.25,49.16666667,1744,0,0,0
2015/10/13 14:00,28.94166667,636.3333333,1.833333333,182.25,45,1511.333333,0.716666667,0,0
2015/10/13 15:00,28.98333333,467.5666667,1.333333333,213.5833333,43.58333333,1197,0,0,0
2015/10/13 16:00,28.35,236.6666667,0.5,234.5833333,51,716,0,0,0
2015/10/13 17:00,26.7,35.15,2.166666667,82.25,58.58333333,122.5,0,0,0
2015/10/13 18:00,25.65833333,0,1,112.6666667,63.33333333,0.166666667,0,0,0
2015/10/13 19:00,25.24166667,0,0.833333333,87.25,67.41666667,0,0,0,0
2015/10/13 20:00,24.55,0,0.333333333,106.3333333,71.33333333,0,0,0,0
2015/10/13 21:00,24.025,0,0,132.1666667,73.41666667,0,0,0,0
2015/10/13 22:00,23.85833333,0,0,123.5,75.41666667,0,0,0,0
2015/10/13 23:00,23.49166667,0,0,103.9166667,77.25,0,0,0,0
2015/10/14 0:00,22.94166667,0,0,108,79.25,0,0,0,0
2015/10/14 1:00,22.50833333,0,0,108,81.91666667,0,0,0,0
2015/10/14 2:00,22.18333333,0,0,108,82.91666667,0,0,0,0
2015/10/14 3:00,21.88333333,0,0,108,85.41666667,0,0,0,0
2015/10/14 4:00,21.51666667,0,0,107.9166667,87.25,0,0,0,0
2015/10/14 5:00,21.575,0,0,108,88,0,0,0,0
2015/10/14 6:00,21.66666667,12.1,0,110.3333333,88.58333333,16,0,0,0
2015/10/14 7:00,22.71666667,135.2166667,0,134.6666667,85.5,147.5,0,0,0
2015/10/14 8:00,24.79166667,336.95,0,164.75,77.08333333,424.1666667,0,0,0
2015/10/14 9:00,25.90833333,474.9666667,0,190.5833333,70.16666667,991,0,0,0
2015/10/14 10:00,27.075,586.85,0.166666667,233.5833333,64.66666667,800.3333333,0,0,0
2015/10/14 11:00,28.05,765.85,0.333333333,163.1666667,60.08333333,1594.5,0,0,0
2015/10/14 12:00,28.85,767.3,0.166666667,193.5,56.33333333,1678.166667,0,0,0
2015/10/14 13:00,29.175,645.4,0.333333333,148.0833333,55.58333333,1394.166667,0,0,0
2015/10/14 14:00,28.21666667,342.9666667,1.666666667,146.25,64.5,760.6666667,0,1.8,0.666666667
2015/10/14 15:00,27.6,254.9166667,1.833333333,132.1666667,67.16666667,743.3333333,0,0,1.3
2015/10/14 16:00,27.175,117.3833333,1,135.3333333,68.5,280.6666667,0,1.05,2.4
2015/10/14 17:00,26.50833333,23.81666667,1.166666667,107.3333333,68.75,55.83333333,0,0.566666667,0.933333333
2015/10/14 18:00,25.69166667,0,0.666666667,117.1666667,72.08333333,0.166666667,0,0,0
2015/10/14 19:00,24.85833333,0,0.5,128.25,74,0,0,0,0
2015/10/14 20:00,24.45833333,0,0.333333333,110.5833333,73.58333333,0,0,0,0
2015/10/14 21:00,24.025,0,0.333333333,112.8333333,74,0,0,0,0
2015/10/14 22:00,23.61666667,0,0,113.0833333,75.16666667,0,0,0,0
2015/10/14 23:00,23.425,0,0.166666667,118.25,75.83333333,0,0,0,0
2015/10/15 0:00,23.43333333,0,0.166666667,123.6666667,77.08333333,0,0,0,0
2015/10/15 1:00,23,0,0.166666667,131,80.33333333,0,0,0,0
2015/10/15 2:00,22.55,0,0,131,82.25,0,0,0,0
2015/10/15 3:00,22.20833333,0,0,131,83.75,0,0,0,0
2015/10/15 4:00,21.85,0,0,131,85.66666667,0,0,0,0
2015/10/15 5:00,21.35,0,0,131,87.83333333,0,0,0,0
2015/10/15 6:00,21.3,11.5,0,131,88.25,14.83333333,0,0,0
2015/10/15 7:00,22.34166667,121.9166667,0,131.0833333,85.75,156.5,0,0,0
2015/10/15 8:00,24.85,319.8,0.166666667,145.75,78.16666667,435.6666667,0,0,0
2015/10/15 9:00,26.23333333,505.8,0.333333333,276.75,71.5,952.8333333,0,0,0
2015/10/15 10:00,26.96666667,649.7333333,0.5,162.5,68.08333333,1109.333333,0,0,0
2015/10/15 11:00,28.55833333,731.3333333,0.5,168.0833333,59.91666667,1531.833333,0,0,0
2015/10/15 12:00,29.225,743.8333333,0.833333333,212.6666667,55.33333333,1618.166667,0,0,0
2015/10/15 13:00,29.95833333,618.5,0.5,218.1666667,49.58333333,1388,0,0,0
2015/10/15 14:00,29.65,372.8666667,0.666666667,174.25,55.75,919.5,0,0,0.583333333
2015/10/15 15:00,28.2,237.5666667,2.333333333,124.0833333,67.58333333,625.8333333,0,2.583333333,1.983333333
2015/10/15 16:00,27.25,125.8166667,2,124.4166667,72.25,329,0,4.333333333,3.766666667
2015/10/15 17:00,26.425,27.31666667,1.5,129.6666667,75,68.16666667,0,1.85,4.833333333
2015/10/15 18:00,25.725,0,0.5,123.4166667,77.41666667,0.166666667,0,0,0
2015/10/15 19:00,25.31666667,0,0.5,112.3333333,78.33333333,0,0,0,0
2015/10/15 20:00,25.075,0,0.5,108.3333333,79,0,0,0,0
2015/10/15 21:00,24.89166667,0,0.166666667,119.6666667,78.91666667,0,0,0,0
2015/10/15 22:00,24.31666667,0,0,131,80.75,0,0,0,0
2015/10/15 23:00,23.49166667,0,0.166666667,131,83.75,0,0,0,0
2015/10/16 0:00,23.25,0,0,131,84.75,0,0,0,0
2015/10/16 1:00,22.89166667,0,0,131,86.16666667,0,0,0,0
2015/10/16 2:00,22.5,0,0,131,87.33333333,0,0,0,0
2015/10/16 3:00,22.20833333,0,0,131,88.5,0,0,0,0
2015/10/16 4:00,21.98333333,0,0,131,89.16666667,0,0,0,0
2015/10/16 5:00,21.76666667,0,0,131,90,0,0,0,0
2015/10/16 6:00,21.56666667,11.1,0,131,90.58333333,9.666666667,0,0,0
2015/10/16 7:00,22.275,97.66666667,0,131,88.75,164.3333333,0,0,0
2015/10/16 8:00,24.63333333,285.85,0,117.1666667,82,490.3333333,0,0,0
2015/10/16 9:00,26.575,534.4666667,0.166666667,204.1666667,65,774.3333333,0,0,0
2015/10/16 10:00,27.98333333,682.8166667,0.666666667,209,53.33333333,1340,0,0,0
2015/10/16 11:00,29.21666667,774.7,0.833333333,156.5833333,51.83333333,1623,0,0,0
2015/10/16 12:00,29.90833333,792.8833333,0.5,123.5833333,50.33333333,1707.833333,0,0,0
2015/10/16 13:00,30.75833333,721.5166667,0.333333333,159,47.16666667,1627.666667,0,0,0
2015/10/16 14:00,31.375,593.45,0,137.0833333,43.25,1423.833333,0,0,0
2015/10/16 15:00,31.7,413.4833333,0.333333333,164.4166667,41.08333333,1101.5,0,0,0
2015/10/16 16:00,29.73333333,186.55,1,114.4166667,54,576.5,0,0,0
2015/10/16 17:00,28.08333333,34.53333333,1.166666667,111.5833333,64.91666667,123.6666667,0,0,0
2015/10/16 18:00,26.55833333,0,0.166666667,123.5833333,74.91666667,0.166666667,0,0,0
2015/10/16 19:00,25.58333333,0,0.333333333,106,78.66666667,0,0,0,0
2015/10/16 20:00,24.91666667,0,0,146.5833333,80.58333333,0,0,0,0
2015/10/16 21:00,24.84166667,0,0.5,108.5833333,82.83333333,0,0,0,0
2015/10/16 22:00,24.86666667,0,0.833333333,101.5,83.41666667,0,0,0,0
2015/10/16 23:00,24.575,0,0.666666667,98.66666667,83.25,0,0,0,0
2015/10/17 0:00,23.96666667,0,0,129.9166667,84.58333333,0,0,0,0
2015/10/17 1:00,23.44166667,0,0,106,85.83333333,0,0,0,0
2015/10/17 2:00,22.99166667,0,0,106,86.58333333,0,0,0,0
2015/10/17 3:00,22.4,0,0,106,88.08333333,0,0,0,0
2015/10/17 4:00,22.1,0,0,106,89,0,0,0,0
2015/10/17 5:00,21.89166667,0,0,106,89.75,0,0,0,0
2015/10/17 6:00,21.65833333,11.9,0,106,90,16,0,0,0
2015/10/17 7:00,22.6,121.6833333,0,106,87.83333333,154,0,0,0
2015/10/17 8:00,25.38333333,337.85,0.166666667,120.5833333,79.58333333,495.8333333,0,0,0
2015/10/17 9:00,26.74166667,535,0.5,213.8333333,68.91666667,986.5,0,0,0
2015/10/17 10:00,28.21666667,718.5333333,0.666666667,187.1666667,52.16666667,1411,0,0,0
2015/10/17 11:00,29.3,808.7,0.5,219.0833333,46.83333333,1688.333333,0,0,0
2015/10/17 12:00,30.09166667,808.0333333,0.666666667,209.5,41.25,1733.333333,0,0,0
2015/10/17 13:00,31.125,748.15,0.833333333,188.1666667,32.83333333,1681.166667,0,0,0
2015/10/17 14:00,31.39166667,621.7166667,0.666666667,260.1666667,30.16666667,1519.5,0,0,0
2015/10/17 15:00,31.86666667,453.95,0,206.0833333,27,1218,0,0,0
2015/10/17 16:00,30.71666667,218.9166667,1.166666667,185.25,38.58333333,700.6666667,0,0,0.816666667
2015/10/17 17:00,28.09166667,33.28333333,1.833333333,100.25,59.16666667,140.6666667,0,0,1.7
2015/10/17 18:00,26.40833333,0,0.666666667,124.4166667,65.83333333,0.333333333,0,0,0
2015/10/17 19:00,25.75833333,0,0.166666667,120.3333333,69.75,0,0,0,0
2015/10/17 20:00,25.53333333,0,0.333333333,110.3333333,71.33333333,0,0,0,0
2015/10/17 21:00,24.75833333,0,0.5,110.1666667,72.91666667,0,0,0,0
2015/10/17 22:00,24.13333333,0,0,107.25,75.66666667,0,0,0,0
2015/10/17 23:00,23.225,0,0,110,79.33333333,0,0,0,0
2015/10/18 0:00,22.61666667,0,0,146.6666667,81.5,0,0,0,0
2015/10/18 1:00,22.225,0,0,153.6666667,82.66666667,0,0,0,0
2015/10/18 2:00,21.9,0,0,150.5,83.83333333,0,0,0,0
2015/10/18 3:00,21.6,0,0,146.5833333,83.75,0,0,0,0
2015/10/18 4:00,21.56666667,0,0,146,82.58333333,0,0,0,0
2015/10/18 5:00,21.075,0,0,146.0833333,85.16666667,0,0,0,0
2015/10/18 6:00,20.83333333,10.75,0,146,86.83333333,13.83333333,0,0,0
2015/10/18 7:00,22.00833333,137.1333333,0,146.3333333,83,154.3333333,0,0,0
2015/10/18 8:00,24.90833333,349.8,0.166666667,188.4166667,73,586.8333333,0,0,0
2015/10/18 9:00,26.48333333,556.8166667,0.333333333,193.6666667,60.66666667,950.1666667,0,0,0
2015/10/18 10:00,27.61666667,705.2,0.5,216.0833333,51.33333333,1388,0,0,0
2015/10/18 11:00,28.50833333,783.5333333,1,190.75,47.25,1652.166667,0,0,0
2015/10/18 12:00,29.475,716.6,0.333333333,252.5,41.58333333,1557.666667,0,0,0
2015/10/18 13:00,29.99166667,653.0333333,0.833333333,193.3333333,40.5,1498.5,0,0,0
2015/10/18 14:00,30.525,553.2833333,0.5,120.0833333,39.58333333,1357.333333,0,0,0
2015/10/18 15:00,30.49166667,378.0166667,0.666666667,159.1666667,37.33333333,1023.666667,0,0,0
2015/10/18 16:00,30.01666667,162.0666667,0.166666667,162.6666667,41.66666667,436.6666667,0,0,0
2015/10/18 17:00,28.88333333,30.43333333,0.333333333,101.0833333,50.08333333,82.66666667,0,0,0
2015/10/18 18:00,25.9,0,0.5,135.3333333,73.25,0.166666667,0,0,0
2015/10/18 19:00,25.175,0,0.333333333,149,76.58333333,0,0,0,0
2015/10/18 20:00,24.90833333,0,0,124.3333333,78,0,0,0,0
2015/10/18 21:00,24.5,0,0,100.4166667,79.75,0,0,0,0
2015/10/18 22:00,23.625,0,0,109.3333333,80.75,0,0,0,0
2015/10/18 23:00,22.975,0,0,111.0833333,81.25,0,0,0,0
2015/10/19 0:00,22.76666667,0,0,111.9166667,80.33333333,0,0,0,0
2015/10/19 1:00,22.09166667,0,0,112,80.66666667,0,0,0,0
2015/10/19 2:00,21.675,0,0,115.5833333,82.33333333,0,0,0,0
2015/10/19 3:00,21.35833333,0,0,159.1666667,82,0,0,0,0
2015/10/19 4:00,21.25833333,0,0,114,78.66666667,0,0,0,0
2015/10/19 5:00,21.43333333,0,0,99.25,75.75,0,0,0,0
2015/10/19 6:00,21,12.53333333,0,102,76.16666667,16.83333333,0,0,0
2015/10/19 7:00,22.51666667,166.6666667,0.5,154.1666667,71.16666667,222.8333333,0,0,0
2015/10/19 8:00,24.4,144.5833333,0.333333333,211.25,62.5,254.5,0,0,0
2015/10/19 9:00,24.85,264.7833333,0.5,184.5833333,60.5,486,0,0,0
2015/10/19 10:00,25.83333333,480.8166667,0.666666667,267.1666667,56.16666667,946.3333333,0,0,0
2015/10/19 11:00,27.25,644.3666667,0.166666667,183.5833333,50.91666667,1424.333333,0,0,0
2015/10/19 12:00,27.80833333,699.8166667,0.833333333,251.8333333,48.33333333,1556.833333,0,0,0
2015/10/19 13:00,28.25,382.5333333,0.333333333,207.5833333,48.16666667,866.3333333,0,0,0
2015/10/19 14:00,28.58333333,393.3833333,1,179.8333333,46.66666667,887.5,0,0,0
2015/10/19 15:00,28.20833333,173.3166667,0.5,88.5,48.66666667,367,0,0,0
2015/10/19 16:00,27.58333333,94.46666667,0.166666667,141.75,49.25,194.5,0,0,0
2015/10/19 17:00,27.225,18.65,0.333333333,245.1666667,51.66666667,38.16666667,0,0,0
2015/10/19 18:00,26.63333333,0.283333333,0.666666667,168.5833333,54.66666667,1,0,0,0
2015/10/19 19:00,24.96666667,0,0,139.9166667,62.25,0,0,0,0
2015/10/19 20:00,23.925,0,0,116.25,67,0,0,0,0
2015/10/19 21:00,23.3,0,0.166666667,124.3333333,70.33333333,0,0,0,0
2015/10/19 22:00,22.7,0,0,125,71.58333333,0,0,0,0
2015/10/19 23:00,22.68333333,0,0,125,73.16666667,0,0,0,0
2015/10/20 0:00,22.56666667,0,0,125,75.83333333,0,0,0,0
2015/10/20 1:00,22.20833333,0,0,132,78,0,0,0,0
2015/10/20 2:00,22.25833333,0,0,138.6666667,79.25,0,0,0,0
2015/10/20 3:00,21.95833333,0,0,138.6666667,81,0,0,0,0
2015/10/20 4:00,21.55,0,0,142,82.16666667,0,0,0,0
2015/10/20 5:00,21.425,0,0,143,81.83333333,0,0,0,0
2015/10/20 6:00,21.58333333,11.88333333,0,140.25,80.41666667,17.66666667,0,0,0
2015/10/20 7:00,21.95,70.31666667,0,137.4166667,80,117.1666667,0,0,0
2015/10/20 8:00,23.53333333,143.4666667,0,251.5833333,71.83333333,258.1666667,0,0,0
2015/10/20 9:00,25.46666667,434.4,0.5,172.4166667,62.08333333,775.8333333,0,0,0
2015/10/20 10:00,26.225,444.8333333,0.5,201.4166667,56.83333333,908,0,0,0
2015/10/20 11:00,27.275,581.8333333,0.166666667,200.4166667,54.83333333,1152.333333,0,0,0
2015/10/20 12:00,28.79166667,730.2333333,0.5,201.3333333,51,1693.666667,0,0,0
2015/10/20 13:00,29.08333333,664.8666667,0.833333333,127.1666667,51,1401.833333,0,0,0
2015/10/20 14:00,29.76666667,525.7666667,0.166666667,145.5833333,49.41666667,1339.5,0,0,0
2015/10/20 15:00,29.325,271.15,0,183.6666667,49.41666667,696.6666667,0,0,0
2015/10/20 16:00,29.08333333,163.1166667,0.166666667,168.1666667,50.58333333,426.8333333,0,0,0
2015/10/20 17:00,28.675,27.31666667,0,242,52.58333333,79,0,0,0
2015/10/20 18:00,27.275,0.083333333,0,151.4166667,60.08333333,0.333333333,0,0,0
2015/10/20 19:00,25.63333333,0,0,133.8333333,66.25,0,0,0,0
2015/10/20 20:00,24.96666667,0,0,134.25,68.41666667,0,0,0,0
2015/10/20 21:00,24.45833333,0,0,135.1666667,70.5,0,0,0,0
2015/10/20 22:00,23.81666667,0,0,135,73.16666667,0,0,0,0
2015/10/20 23:00,23.375,0,0,135,75.16666667,0,0,0,0
2015/10/21 0:00,22.75833333,0,0,135,77.91666667,0,0,0,0
2015/10/21 1:00,22.70833333,0,0,135.6666667,76.5,0,0,0,0
2015/10/21 2:00,22.8,0,0,138.9166667,77.08333333,0,0,0,0
2015/10/21 3:00,22.71666667,0,0,139,76.66666667,0,0,0,0
2015/10/21 4:00,23.74166667,0,0,208.9166667,71.33333333,0,0,0,0
2015/10/21 5:00,24.3,0,0.5,279.5833333,67.75,0,0,0,0
2015/10/21 6:00,24.48333333,14.06666667,0.166666667,273,66.83333333,18.66666667,0,0,0
2015/10/21 7:00,24.89166667,99.55,0,220.8333333,66.66666667,149.3333333,0,0,0
2015/10/21 8:00,25.475,207.4166667,0.333333333,295.4166667,64.91666667,367,0,0,0
2015/10/21 9:00,26.86666667,534.5833333,0,209.5,61.5,926.6666667,0,0,0
2015/10/21 10:00,28.59166667,702.7333333,0.5,193.1666667,57.41666667,1406.333333,0,0,0
2015/10/21 11:00,29.26666667,771.4833333,0.166666667,137.5,55.83333333,1652.833333,0,0,0
2015/10/21 12:00,30.54166667,778.0666667,0.5,147.5833333,51.41666667,1713.5,0,0,0
2015/10/21 13:00,30.70833333,685.6166667,0.166666667,108,51.5,1509.333333,0,0,0
2015/10/21 14:00,30.31666667,252.4166667,0.666666667,150.8333333,54.16666667,833,0,0,1.566666667
2015/10/21 15:00,28.375,148.7,1.666666667,143.9166667,63,326,0,0.75,1.433333333
2015/10/21 16:00,28.14166667,110.7666667,1.833333333,135.25,64.91666667,264.6666667,0,1.2,2.366666667
2015/10/21 17:00,27.80833333,22.81666667,1.5,150.0833333,64.5,53.5,0,0,0
2015/10/21 18:00,27.09166667,0,0.333333333,126.1666667,67.75,0,0,0,0
2015/10/21 19:00,26.43333333,0,0.166666667,115.5,70.58333333,0,0,0,0
2015/10/21 20:00,26.03333333,0,0,105.8333333,71.83333333,0,0,0,0
2015/10/21 21:00,25.86666667,0,0.333333333,97.41666667,72.33333333,0,0,0,0
2015/10/21 22:00,25.825,0,0,106.4166667,73.5,0,0,0,0
2015/10/21 23:00,25.8,0,0.166666667,88.25,74.08333333,0,0,0,0
2015/10/22 0:00,25.48333333,0,0,89,76.16666667,0,0,0,0
2015/10/22 1:00,25.28333333,0,0,89,77.16666667,0,0,0,0
2015/10/22 2:00,24.75833333,0,0,88.91666667,79.83333333,0,0,0,0
2015/10/22 3:00,24.31666667,0,0,97.66666667,81.66666667,0,0,0,0
2015/10/22 4:00,24.125,0,0,115,83,0,0,0,0
2015/10/22 5:00,24.25,0,0,120.6666667,83.41666667,0,0,0,0
2015/10/22 6:00,24.24166667,12.35,0,133.75,84,18.16666667,0,0,0
2015/10/22 7:00,25.175,120.1666667,0,133.9166667,81.5,152,0,0,0
2015/10/22 8:00,27.24166667,302.95,0,149.0833333,74.91666667,518.5,0,0,0
2015/10/22 9:00,27.83333333,305.0166667,0,193.0833333,72.33333333,429.1666667,0,0,0
2015/10/22 10:00,28.80833333,437.1,0.166666667,224.5833333,66.41666667,972.3333333,0,0,0
2015/10/22 11:00,29.81666667,713.85,0.166666667,196,58.58333333,1537.666667,0,0,0
2015/10/22 12:00,30.675,725.15,0.333333333,120,52.41666667,1490.5,0,0,0
2015/10/22 13:00,31.2,681.5,1.333333333,155.4166667,48.66666667,1503.666667,0,0,0
2015/10/22 14:00,31.35833333,339.7333333,0.5,152.5833333,46.5,828.5,0,0,0
2015/10/22 15:00,31.10833333,201.85,0.5,193.6666667,49.83333333,502.3333333,0,0,0.6
2015/10/22 16:00,29.31666667,82.51666667,1.333333333,127.6666667,61.91666667,200.5,0,2.683333333,1.466666667
2015/10/22 17:00,28.2,29.73333333,1.5,129.75,65.91666667,78.16666667,0,0,0.433333333
2015/10/22 18:00,27.275,0,0.666666667,115.9166667,69.91666667,0,0,0,0
2015/10/22 19:00,26.74166667,0,0.5,104.8333333,71.41666667,0,0,0,0
2015/10/22 20:00,26.46666667,0,0.666666667,98.08333333,72.58333333,0,0,0,0
2015/10/22 21:00,26.05,0,0.5,96.16666667,74.08333333,0,0,0,0
2015/10/22 22:00,25.99166667,0,0.5,114.4166667,73.33333333,0,0,0,0
2015/10/22 23:00,25.6,0,0.666666667,95.33333333,75,0,0,0,0
2015/10/23 0:00,25.08333333,0,0.333333333,97.66666667,77,0,0,0,0
2015/10/23 1:00,24.575,0,0,88.08333333,78.66666667,0,0,0,0
2015/10/23 2:00,24.175,0,0,87,80.91666667,0,0,0,0
2015/10/23 3:00,23.65833333,0,0,87.41666667,83.83333333,0,0,0,0
2015/10/23 4:00,23.29166667,0,0,87.33333333,85.16666667,0,0,0,0
2015/10/23 5:00,23.06666667,0,0,87.75,86,0,0,0,0
2015/10/23 6:00,23.06666667,8.516666667,0,87.83333333,86.25,10.16666667,0,0,0
2015/10/23 7:00,23.7,73.9,0,89,85.25,122.8333333,0,0,0
2015/10/23 8:00,25.55833333,209.0666667,0,110.9166667,79.83333333,356.3333333,0,0,0
2015/10/23 9:00,27.175,366.1666667,0,103.4166667,73.83333333,699,0,0,0
2015/10/23 10:00,28.4,497.0166667,0,138.25,66.91666667,893.8333333,0,0,0
